taxonID,typeStatus,scientificName,sex,locality,verbatimLatitude,verbatimLongitude,institutionCode,catalogNumber,recordedBy,verbatimEventDate,typeDesignatedBy
1153562,"holotype","Nemoura (Nemoura) denticulata Kawai, 1954","male","Eastern Asia, Japan, Honshu: Nagano, Kamikôchi, Yakedake","","","NWU","","Yoshii.","March 14, 1936","Kawai. 1954. Studies on the holognathous stoneflies of Japan. I. Six new species of Nemouridae. Mushi 27(8):53-58, 6 figs."
1153564,"holotype","Nemoura peristeri Aubert, 1963","male","Southeastern Europe, Yugoslavia","","","MZLS","","","","Aubert. 1963. Quelques Plécoptères de Yougoslavie. Mitteilungen der Schweizerischen Entomologischen Gesellschaft (Mitt. Schweiz. ent. Ges.) 36(1/2):127-128"
1153582,"holotype","Nemoura tamangi Sivec, 1980","male","Indian Subcontinent, Nepal: Prov. Bagmati, Langtang Khola naheLangtang Village; 3100 meters","","","MPLS","","","April 24, 1978","Sivec. 1980. In Zwick, Peter & Sivec. Beitrage zur Kenntnis der Plecoptera des Himalaja. Entomologica Basiliensia (Entomol. Basil.) 5"
1153587,"holotype","Nemoura triangulifera Zwick, 1980","male","Indian Subcontinent, Nepal: Prov. Dhaulagiri: Weg von Dhorpatan nach Tarakot, Cheng Kola; 4000 meters","","",,"","","May 8, 1970","Zwick, Peter. 1980. In Zwick, Peter & Sivec. Beitrage zur Kenntnis der Plecoptera des Himalaja. Entomologica Basiliensia (Entomol. Basil.) 5"
1153645,"holotype","Nemoura mucronata Li & Yang, 2008","male","China, Hainan","","","CAU","","","","Li, Weihai & Ding Yang. 2008. New species of Nemouridae (Plecoptera) from China. Aquatic Insects 30(3):205-221"
1153646,"holotype","Nemoura concava Li & Yang, 2008","male","China, China South-central, Yunnan: Tengchong, Xiaodifangcun; 1900 meters","N 25.016700","E 98.850000","CAU","","X. Liu","May 15, 2006","Li, Weihai & Ding Yang. 2008. New species of Nemoura (Plecoptera: Nemouridae) from China. Zootaxa 1783:61-68"
1153647,"holotype","Nemoura junhuae Li & Yang, 2008","male","China, China South-central, Yunnan: Jinping, Dazhai","N 23.283300","E 103.400000","CAU","","J. Zhang","May 17, 2006","Li, Weihai & Ding Yang. 2008. New species of Nemoura (Plecoptera: Nemouridae) from China. Zootaxa 1783:61-68"
1153648,"holotype","Nemoura mesospina Li & Yang, 2008","male","China, Tibet: Nielamu","N 28.316700","E 86.566700","IZCAS","","Sh. Wang","June 22, 1966","Li, Weihai & Ding Yang. 2008. New species of Nemoura (Plecoptera: Nemouridae) from China. Zootaxa 1783:61-68"
1153649,"holotype","Nemoura stellata Li & Yang, 2008","male","China, China South-central, Sichuan: Luding, Hailuogou","N 30.533300","E 102.416700","CAU","","X. Liu","July 26, 2006","Li, Weihai & Ding Yang. 2008. New species of Nemoura (Plecoptera: Nemouridae) from China. Zootaxa 1783:61-68"
1153650,"holotype","Nemoura wangi Li & Yang, 2008","male","China, Xinjiang: Hejing; 2600 meters","N 42.516700","E 86.583300","IZCAS","","Ch. Li","July 28, 1958","Li, Weihai & Ding Yang. 2008. New species of Nemoura (Plecoptera: Nemouridae) from China. Zootaxa 1783:61-68"
1153689,"holotype","Nemoura sabina Fochetti & Vinçon, 2009","male","Southeastern Europe, Italy, Italy: Latium, Posta (Ri), Velino River; 700 meters","","","MZUL","","Sbordoni-Vigna-Consiglio","March 27, 1964","Fochetti & Vinçon. 2009. A new species of Nemoura (Plecoptera: Nemouridae) from Central Italy. Zootaxa 2216:64-68"
1153692,"holotype","Nemoura rugosa Zwick, 2010","male","Eastern Asia, Korea: REPUBLIC OF KOREA: Gangwondo, Pyeongchang, Yongpyeong-Myeon, Nodong-li, Nodong valley; 900 meters","N 37.702200","E 128.491400","USNM","","","June 5, 2006","Zwick, Peter. 2010. New species and new records of Plecoptera from Korea and the Russian Far East. Illiesia: International Journal of Stonefly Research (Illiesia) 6(9):75-97"
1153693,"holotype","Nemoura tripotini Zwick, 2010","male","Eastern Asia, Korea: REPUBLIC OF KOREA: Jirisan, Hamyang-gun, Macheon-Myeon, Samjeon-li; 700 meters","N 35.359200","E 125.647200","USNM","","","July 27, 2004","Zwick, Peter. 2010. New species and new records of Plecoptera from Korea and the Russian Far East. Illiesia: International Journal of Stonefly Research (Illiesia) 6(9):75-97"
1153694,"holotype","Nemoura lazoensis Zwick, 2010","male","Russian Far East, Primorye: little spring seeps on the banks of Lazovska reka ca 50 km W of Lazo","N 43.466700","E 133.733300","USNM","","P. Zwick","June 13, 1998","Zwick, Peter. 2010. New species and new records of Plecoptera from Korea and the Russian Far East. Illiesia: International Journal of Stonefly Research (Illiesia) 6(9):75-97"
1153695,"holotype","Nemoura apicalis Sivec & Stark, 2010","male","Indo-China, Vietnam: Sapa, Fan Si Pang Mountains, Lao Cai Province","","","ZMHB","","W. Mey","March 25, 1995","Sivec & Stark. 2010. Eight new species of the genus Nemoura (Plecoptera: Nemouridae) from Thailand and Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 21:277-287"
1153696,"holotype","Nemoura clavaloba Sivec & Stark, 2010","male","Indo-China, Vietnam: Tam Dao, Vinh Phu Province; 800 meters","","","PMSL","","H. Malicky","May 19, 1995","Sivec & Stark. 2010. Eight new species of the genus Nemoura (Plecoptera: Nemouridae) from Thailand and Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 21:277-287"
1153697,"holotype","Nemoura magniseta Sivec & Stark, 2010","male","Indo-China, Vietnam: Sapa, Fan Si Pang Mountains, Lao Cai Province","","","ZMHB","","W. Mey","March 25, 1995","Sivec & Stark. 2010. Eight new species of the genus Nemoura (Plecoptera: Nemouridae) from Thailand and Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 21:277-287"
1153698,"holotype","Nemoura neospiniloba Sivec & Stark, 2010","male","Indo-China, Thailand: Huang Sai Lueng, Doi Inthanon National Park, Chiang Mai Province; 1060 meters","N 18.516700","E 98.450000","PMSL","","malaise trap","April 4, 2003","Sivec & Stark. 2010. Eight new species of the genus Nemoura (Plecoptera: Nemouridae) from Thailand and Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 21:277-287"
1153699,"holotype","Nemoura raptoraloba Sivec & Stark, 2010","male","Indo-China, Thailand: Bang Khun Klang, Doi Inthanon National Park, Chiang Mai Province; 1200 meters","N 18.533300","E 98.533300","PMSL","","P. Chantaramongkol, H. Malicky","January 26, 1990","Sivec & Stark. 2010. Eight new species of the genus Nemoura (Plecoptera: Nemouridae) from Thailand and Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 21:277-287"
1153700,"holotype","Nemoura spinacerca Sivec & Stark, 2010","male","Indo-China, Thailand: Phu Hin Rongkla National Park, Huai Man Daeng Noi trail, near km 2, Loei Province; 1600 meters","N 16.783300","E 101.050000","PMSL","","Chiang Mai University Team, Malaise Trap","May 22, 2002","Sivec & Stark. 2010. Eight new species of the genus Nemoura (Plecoptera: Nemouridae) from Thailand and Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 21:277-287"
1153701,"holotype","Nemoura stylocerca Sivec & Stark, 2010","male","Indo-China, Vietnam: ca. 12 km along road from Sapa to Lai Chau, Lao Cai Province; 1950 meters","N 22.343100","E 103.769300","ROME","992002","B. Hubley","May 1, 1999","Sivec & Stark. 2010. Eight new species of the genus Nemoura (Plecoptera: Nemouridae) from Thailand and Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 21:277-287"
1153702,"holotype","Nemoura tenuiloba Sivec & Stark, 2010","male","Indo-China, Vietnam: Muong Hoa Ho River, Lao Cai Province","","","ROME","956007","D. Currie, B. Hubley, J. Swann","May 5, 1995","Sivec & Stark. 2010. Eight new species of the genus Nemoura (Plecoptera: Nemouridae) from Thailand and Vietnam. Illiesia: International Journal of Stonefly Research (Illiesia) 21:277-287"
1153703,"holotype","Nemoura aquila Murányi, 2011","male","Eastern Asia, Korea, South Korea: Gangwon Province, Yangyang-gun, Seorak Mts., Hangae-ryeong Pass, 1.5km S of the rest area, brook in deciduous forest; 875 meters","N 38.091300","E 128.404400","HNHM","","L{szló Forró, György Makranczy, D{vid Mur{nyi, Sun Jae Park, Jung Do Yoon","September 9, 2010","Murányi. 2011. In Murányi & Park. Contribution to the fall stonefly (Plecoptera) fauna of Korea. Illiesia: International Journal of Stonefly Research (Illiesia) 7(6)"
1153704,"holotype","Nemoura jejudoensis Zwick & Baumann, 2011","male","Eastern Asia, Korea, South Korea: Republic of Korea, Cheju Island, Chungmoon City, Chonyeon waterfalls, 1 December 1986, M.F. Whiting [Jeju Island, Seogwipo City, Jungmun, Cheonjeyeon falls]","N 33.246800","E 126.554400","USNM","","M. F. Whiting","December 1, 1986","Zwick, Peter & Baumann. 2011. Nemoura jejudoensis a new species of stonefly and the redescription of Amphinemura baei Ham and  Lee (Plecoptera, Nemouridae) from Jeju Island, Korea. Illiesia: International Journal of Stonefly Research (Illiesia) 7((15)):148-155"
1153704,"paratype","Nemoura jejudoensis Zwick & Baumann, 2011","male","Eastern Asia, Korea, South Korea: Republic of Korea, Cheju Island, Chungmoon City, Chonyeon waterfalls, 1 December 1986, M.F. Whiting [Jeju Island, Seogwipo City, Jungmun, Cheonjeyeon falls]","N 33.246800","E 126.554400","BYU","","M. F. Whiting","December 1, 1986","Zwick, Peter & Baumann. 2011. Nemoura jejudoensis a new species of stonefly and the redescription of Amphinemura baei Ham and  Lee (Plecoptera, Nemouridae) from Jeju Island, Korea. Illiesia: International Journal of Stonefly Research (Illiesia) 7((15)):148-155"
1153705,"holotype","Nemoura baiyunshana Li, Wang & Yang, 2012","male","China, China Southeast, Henan: Song County, Mt. Baiyunshan; 1500 meters","N 34.715600","E 111.867800","CAU","","K. Y. Zhang","August 17, 2008","Li, Weihai, Guoquan Wang & Ding Yang. 2012. Two new species of Nemoura (Plecoptera: Nemouridae) from China. Zootaxa 3427:63-68"
1153706,"holotype","Nemoura tridenticula Li, Wang & Yang, 2012","male","China, China South-central, Yunnan: 20 km from Dulong River Road; 2100 meters","N 28.099300","E 98.329200","CAU","","","","Li, Weihai, Guoquan Wang & Ding Yang. 2012. Two new species of Nemoura (Plecoptera: Nemouridae) from China. Zootaxa 3427:63-68"
1153709,"holotype","Nemoura duclosi Navás, 1932","male","Southwestern Europe, France: Saint-Saens","","","MZBS","","","","Navás. 1932. Insectos de Francia interesantes. Plecópteros. Boletín de la Sociedad entomológica de España (Bol. Soc. Entomol. Esp.) 15:91-100"
1153716,"holotype","Nemoura albidipennis Walker, 1852","female","Eastern Canada, Nova Scotia","","","BMNH","","Redman","","Walker, Francis. 1852. Part I. Phryganides-Perlides. Catalogue of the specimens of neuropterous insects in the collection of the British Museum, Edward Newman, London 1:1-192"
1153723,"holotype","Nemoura perfecta Walker, 1852","male","Eastern Canada, Nova Scotia","","","BMNH","","Redman","","Walker, Francis. 1852. Part I. Phryganides-Perlides. Catalogue of the specimens of neuropterous insects in the collection of the British Museum, Edward Newman, London 1:1-192"
1153724,"holotype","Nemoura punctipennis Claassen, 1923","male","Northeastern U.S.A., New York: Adirondack Mountains","","","CUIC","","A. D. McGillivray and C. O. Houghton","June 12, 1901","Claassen. 1923. New species of North American Plecoptera. Canadian Entomologist (Canad. Ent.) 55:257-263, 281-292"
1153725,"holotype","Paranemoura claasseni Baumann, 1996","male","Northeastern U.S.A., Maine, Kennebec County: Maine, Kennebec Co., Crystal Spring, Rome","","","USNM","USNM 105452","Baumann, R. W.; Jacobi, G. Z.","May 31, 1987","Baumann. 1996. A review of the stonefly genus Paranemoura (Plecoptera: Nemouridae) and a new species from the Northeast. Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 98(4):818-826"
1153734,"holotype","Nemoura completa Walker, 1852","male","Eastern Canada, Nova Scotia","","","BMNH","","Redman","","Walker, Francis. 1852. Part I. Phryganides-Perlides. Catalogue of the specimens of neuropterous insects in the collection of the British Museum, Edward Newman, London 1:1-192"
1153737,"holotype","Prostoia hallasi Kondratieff & Kirchner, 1984","male","Southeastern U.S.A., Virginia: Virginia; City of Suffolk; Washington Ditch off Washington Ditch Road","","","USNM","USNM 101149","Kondratieff, B. C.","March 2, 1983","Kondratieff & Kirchner. 1984. A new species of Nemouridae (Plecoptera) from the Great Dismal Swamp, Virginia, USA. Proceedings of the Entomological Society of Washington (Proc. Entomol. Soc. Wash.) 86(3):578-581"
1153746,"holotype","Nemoura (Soyedina) potteri Baumann & Gaufin, 1971","male","Northwestern U.S.A., Montana, Missoula County","","","USNM","USNM 5220","Haick, R. A.; Potter, D. S.","April 17, 1970","Baumann & Gaufin. 1971. New Species of Nemoura from Western North America (Plecoptera: Nemouridae). The Pan-Pacific Entomologist (Pan-Pac. Ent.) 47(4):270-278"
1153753,"holotype","Soyedina kondratieffi Baumann & Grubbs, 1996","male","Southeastern U.S.A., North Carolina, Macon County: North Carolina, Macon Co., upper Ball Creek, Coweeta Hydrologic Laboratory; 0 meters","","","USNM","USNM 105453","Huryn, A. D.","February 22, 1984","Baumann & Grubbs. 1996. Two new species of Soyedina (Plecoptera: Nemouridae) from the Appalachian Mountains. Entomological News (Ent. News) 107(4):220-224"
1153754,"holotype","Soyedina merritti Baumann & Grubbs, 1996","male","Northeastern U.S.A., Pennsylvania, Westmoreland County: Pennsylvania, Westmoreland Co., Maul Spring, Powdermill Nature Reserve","","","USNM","USNM 105454","Baumann, R. W.; Flint, Oliver S. Jr.; Sykora, J. L.","March 19, 1975","Baumann & Grubbs. 1996. Two new species of Soyedina (Plecoptera: Nemouridae) from the Appalachian Mountains. Entomological News (Ent. News) 107(4):220-224"
1153762,"holotype","Nemoura (Nemoura) atripes Aubert, 1959","male","Indian Subcontinent, Pakistan: Himalaya, North West Frontier Provinces, Gittidas; 3624 meters","","","MZLS","","F. Schmid","July 14, 1953","Aubert. 1959. Plécoptères du Pakistan. Mèmoires de la Socièté Vaudoise des Sciences Naturelles (Mèm. Soc. Vaudoise Sci. Nat.) 12(3):65-91"
1153763,"holotype","Nemoura (Nemoura) battakundi Aubert, 1959","male","Indian Subcontinent, Pakistan: Himalaya, Cachemire et Jammou, Lal Pani; 3048 meters","","","MZLS","","F. Schmid","September 2, 1953","Aubert. 1959. Plécoptères du Pakistan. Mèmoires de la Socièté Vaudoise des Sciences Naturelles (Mèm. Soc. Vaudoise Sci. Nat.) 12(3):65-91"
1153764,"holotype","Nemoura (Nemoura) besali Aubert, 1959","male","Indian Subcontinent, Pakistan: Himalaya, North West Frontier Provinces, Besal; 3266 meters","","","MZLS","","F. Schmid","July 24, 1953","Aubert. 1959. Plécoptères du Pakistan. Mèmoires de la Socièté Vaudoise des Sciences Naturelles (Mèm. Soc. Vaudoise Sci. Nat.) 12(3):65-91"
1153765,"holotype","Nemoura bispinosa Kawai, 1968","male","Eastern Asia, Taiwan: Taipei Hsien, Wulai","","","BPBM","Bishop 7518","Yoshimoto","April 17, 1965","Kawai. 1968. Stoneflies (Plecoptera) from Taiwan in the Bishop Museum, Honolulu. Pacific Insects (Pac. Ins.) 10(2):241-248"
1153784,"holotype","Nemoura (Zapada) cordillera Baumann & Gaufin, 1971","male","Northwestern U.S.A., Montana, Missoula County: Montana; Missoula Co.; Butler Ck.; Snow Bowl Ski Area","","","USNM","USNM 71714","Baumann, R. W.","May 4, 1969","Baumann & Gaufin. 1971. New Species of Nemoura from Western North America (Plecoptera: Nemouridae). The Pan-Pacific Entomologist (Pan-Pac. Ent.) 47(4):270-278"
1153785,"holotype","Nemoura frigida Claassen, 1923","male","Subarctic America, Alaska","","","USNM","","Kincaid, T.","June 16, 1999","Claassen. 1923. New species of North American Plecoptera. Canadian Entomologist (Canad. Ent.) 55:257-263, 281-292"
1153786,"holotype","Nemoura (Zapada) glacier Baumann & Gaufin, 1971","male","Northwestern U.S.A., Montana, Glacier County: Mon.; Glacier Co.; Cataract Ck.; below Grinnell Lake; Glacier N.P.","","","USNM","USNM 71715","Gaufin, A. R.","July 11, 1964","Baumann & Gaufin. 1971. New Species of Nemoura from Western North America (Plecoptera: Nemouridae). The Pan-Pacific Entomologist (Pan-Pac. Ent.) 47(4):270-278"
1153787,"holotype","Zapada katahdin Baumann & Mingo, 1987","male","Northeastern U.S.A., Maine, Penobscot County: Maine, Penobscot Co. Katahdin Stream, Baxter State Park","","","USNM","USNM 103814","Mingo, T. M.","April 24, 1980","Baumann & Mingo. 1987. Zapada katahdin, a new stonefly (Plecoptera: Nemouridae) from the northeast. Journal of the New York Entomological Society (J. N. Y. Entomol. Soc.) 95(2):252-257"
1153792,"holotype","Amphinemura filigera Kimmins, 1947","male","Indian Subcontinent, India, West Bengal: Darjeeling distr.","","","BMNH","","D. E. Kimmins","November 1, 1945","Kimmins. 1947[1946]. New species of Himalayan Plecoptera. Annals and Magazine of Natural History (Ann. Mag. nat. Hist.) 11 13:721-740"
